5772,1966
5772,3075
5772,3076
5772,3077
5772,3078
5772,3079
5772,3080
5772,3081
5772,3082
5772,3083
5772,3084
5773,3085
5773,3082
5773,3080
5773,3083
5773,3084
5773,3075
5773,3081
5773,3076
5773,3077
5773,3078
5773,3079
5774,2832
5774,3086
5774,2340
5774,2342
5774,2110
5775,3087
5775,3088
5775,2957
5775,2499
5775,3089
5775,1925
5776,3082
5776,3083
5776,3084
5776,3080
5776,3075
5776,2489
5776,3090
5777,2729
5777,1862
5778,2832
5778,2612
5778,3086
5778,2110
5778,2499
5778,3089
5778,1925
5779,3087
5779,3091
5779,2643
5779,2341
5780,2613
5780,2000
5780,2009
5781,1902
5781,3075
5781,3076
5781,3077
5781,3078
5781,3079
5781,3080
5781,3081
5781,3082
5781,3083
5781,3084
5782,3092
5782,2606
5782,2605
5782,2110
5782,2643
5782,2539
5783,3082
5783,3075
5783,3081
5783,3076
5783,3077
5783,3078
5783,3079
5783,3080
5783,3083
5783,3084
5784,2729
5784,1862
5784,3093
5784,2551
5785,1981
5785,1966
5785,3076
5785,3077
5785,3078
5785,3079
5785,3081
5785,3082
5785,3083
5785,3084
5785,3075
5785,3080
5786,3082
5786,3080
5786,3083
5786,3084
5786,3075
5786,3081
5786,3076
5786,3077
5786,3078
5786,3079
5787,3075
5787,3076
5787,3077
5787,3078
5787,3079
5787,3080
5787,3081
5787,3082
5787,3083
5787,3084
5788,3094
5788,3075
5788,3076
5788,3077
5788,3078
5788,3079
5788,3080
5788,3081
5788,3082
5788,3083
5788,3084
5789,3094
5789,3075
5789,3076
5789,3077
5789,3078
5789,3079
5789,3080
5789,3082
5789,3083
5789,3084
5790,3075
5790,3076
5790,3077
5790,3078
5790,3079
5790,3080
5790,3082
5790,3083
5790,3084
5791,3095
5792,3076
5792,3077
5792,3078
5792,3079
5792,3080
5792,3082
5792,3083
5792,3084
5792,3075
5793,3096
5793,3082
5793,3075
5793,3076
5793,3077
5793,3078
5793,3079
5793,3080
5793,3083
5793,3084
5794,3096
5794,3084
5794,1902
5795,3087
5795,3097
5795,3091
5795,3092
5795,2605
5795,1925
5795,2643
5796,3098
5796,3082
5796,3075
5796,3076
5796,3077
5796,3078
5796,3079
5796,3080
5796,3083
5796,3084
5797,3082
5797,3075
5797,3076
5797,3077
5797,3078
5797,3079
5797,3080
5797,3083
5797,3084
5798,3075
5798,3076
5798,3077
5798,3078
5798,3079
5798,3080
5798,3082
5798,3083
5798,3084
5799,1906
5799,3075
5799,3076
5799,3077
5799,3078
5799,3079
5799,3080
5799,3082
5799,3083
5799,3084
5800,2344
5800,3099
5800,3100
5800,2450
5800,2569
5801,2776
5801,2781
5802,2776
5802,3101
5802,2781
5803,2538
5804,2084
5804,3102
5804,3103
5804,2410
5805,2935
5805,3104
5576,2435
5576,2482
5576,2523
5806,3105
5807,3106
5807,3107
5807,3108
5808,2344
5808,2502
5808,2446
5808,2447
5809,3105
5809,3109
5809,3110
5809,3111
5810,3112
5811,3113
5811,2655
5812,3114
5812,3115
5812,3116
5813,2898
5813,2956
5813,1888
5813,2996
5813,3117
5813,2031
5813,3118
5814,2450
5649,2776
5649,3119
5815,1991
5815,2643
5815,2664
5815,3100
5815,3120
5815,3121
5815,2655
5816,3122
5816,2678
5816,3123
5816,2679
5816,2661
5816,3124
5816,3125
5816,3126
5816,3127
5816,2457
5816,2112
5816,3128
5817,2844
5818,3129
5818,3122
5818,2450
5818,3130
5818,3131
5818,3132
5819,3122
5819,2247
5820,3105
5821,3133
5821,3134
5821,3135
5821,2365
5821,3136
5821,3137
5821,3138
5821,3139
5821,3140
5821,2576
5821,2441
5821,3141
5821,2187
5821,3142
5821,3143
5821,2638
5821,2179
5821,2972
5821,3144
5821,2570
5821,3145
5821,2060
5821,2457
5821,3146
5822,1935
5822,2780
5822,2031
5822,3117
5822,2898
5822,2956
5822,1888
5823,2450
5823,3132
5823,3100
5824,3125
5825,3147
5825,2281
5825,3148
5825,3149
5825,3150
5825,2978
5825,2844
5826,2956
5827,3151
5828,2643
5828,3152
5828,2605
5828,3091
5828,3088
5828,3087
5828,1930
5828,3138
5828,2577
5829,2433
5829,2920
5829,2458
5829,2075
5829,3153
5829,3105
5829,3154
5829,2096
5829,2528
5829,3155
5829,2999
5829,1993
5829,2171
5829,3156
5830,3095
5750,2179
5748,2686
5748,2063
5556,2903
5556,2897
5556,2430
5556,3157
5556,2445
5556,3158
5556,3159
5556,3160
5556,2446
5556,2447
5556,3161
5556,2582
5556,2762
5556,2686
5556,2761
5667,2521
5667,2523
5667,2524
5667,3162
5667,2520
5667,3163
5667,3164
5667,2525
5667,2138
5831,2631
5831,3165
5831,3166
5831,3167
5831,2632
5831,3168
5831,3169
5831,3170
5831,2633
5831,3171
5831,3172
5831,3173
5831,2634
5831,3174
5831,3175
5831,3176
5831,3177
5832,2631
5832,3165
5832,3166
5832,3167
5832,2632
5832,3168
5832,3169
5832,3170
5832,2633
5832,3171
5832,3172
5832,3173
5832,2634
5832,3174
5832,3175
5832,3176
5833,2430
5833,2686
5833,2897
5833,2761
5833,2762
5834,2811
5834,2430
5834,2686
5834,2705
5834,2810
5834,2809
5834,2518
5834,2516
5513,2031
5513,2110
5513,3178
5513,3179
5513,3180
5513,3117
5513,1888
5513,2679
5835,3181
5610,2063
5836,2776
5567,2443
5567,2444
5567,2868
5699,2903
5837,3182
5838,3183
5838,2228
5838,3184
5838,3185
5838,3186
5838,3118
5838,1935
5839,3187
5840,3188
5737,2686
5737,3189
5841,3190
5841,2703
5841,3191
5841,2702
5841,3192
5841,3193
5841,2706
5842,3158
5842,3159
5842,3160
5842,3194
5842,2446
5842,2447
5842,3161
5641,2179
5641,3096
5641,2687
5843,2631
5843,3165
5843,3166
5843,3167
5843,2632
5843,3168
5843,3169
5843,3170
5843,2633
5843,3171
5843,3172
5843,3173
5843,2634
5843,3174
5843,3175
5843,3176
5843,3131
5843,3129
5843,3195
5843,3196
5843,3197
5843,2664
5844,2631
5844,3165
5844,3166
5844,3167
5844,2632
5844,3168
5844,3169
5844,3170
5844,2633
5844,3173
5844,2634
5844,3174
5844,3171
5844,3172
5844,3175
5844,3198
5844,3199
5844,3200
5844,3176
5844,3177
5845,2631
5845,3165
5845,3166
5845,3167
5845,2632
5845,3168
5845,3169
5845,3170
5845,2633
5845,3171
5845,3172
5845,3173
5845,2634
5845,3174
5845,3175
5845,3176
5845,2521
5845,2523
5845,3120
5846,2631
5846,3165
5846,3166
5846,3167
5846,2632
5846,3168
5846,2521
5846,2523
5846,3120
5846,3169
5846,3170
5846,2633
5846,3171
5846,3172
5846,3173
5846,2634
5846,3174
5846,3175
5846,3176
5758,3201
5758,3202
5847,2493
5847,2494
5847,3203
5847,3204
5847,3205
5847,3206
5847,3207
5847,2496
5847,3157
5847,2445
5847,2446
5848,1935
5848,2780
5848,2281
5848,2031
5848,2022
5848,2774
5849,2516
5849,2897
5849,3189
5849,2686
5849,2430
5850,2582
5850,2581
5850,2585
5850,2704
5850,2583
5850,2584
5850,2702
5850,2703
5850,3190
5850,3192
5850,2705
5850,3208
5850,3209
5850,2706
5850,3189
5850,3157
5850,2445
5850,3158
5850,3159
5850,3160
5850,2516
5850,2517
5850,2518
5850,2519
5850,3210
5851,3193
5851,2705
5851,2704
5851,2702
5851,2706
5851,2703
5851,3191
5851,3192
5852,2582
5852,3193
5852,2583
5852,2704
5852,3159
5852,3190
5852,2584
5852,3158
5852,2702
5852,3160
5852,2585
5852,2581
5852,2703
5852,2705
5852,2706
5852,3157
5852,2445
5852,2446
5852,2447
5681,2876
5681,2874
5681,2978
5681,3211
5594,1900
5594,3179
5594,2603
5594,3180
5594,3212
5594,2978
5594,3213
5594,3214
5583,3215
5583,3195
5583,2978
5653,2446
5653,2447
5853,2583
5853,2584
5853,2582
5853,3157
5853,2445
5853,3158
5853,3159
5853,3160
5854,2493
5854,2495
5854,3206
5854,3216
5854,2985
5854,2494
5854,3204
5855,2631
5855,2874
5855,3217
5855,3218
5855,3165
5855,3166
5855,3167
5855,2632
5855,3168
5855,3169
5855,3170
5855,2633
5855,3171
5855,3172
5855,3173
5855,2634
5855,3174
5855,3175
5855,3176
5855,3219
5855,3220
5855,2664
5856,2451
5714,2443
5714,2444
5714,2687
5714,2193
5857,3221
5857,2080
5601,2876
5601,2516
5601,2517
5601,2518
5601,2063
5601,3222
5639,2879
5639,2878
5639,2876
5639,1966
5639,2875
5639,3223
5639,3222
5858,2686
5858,2430
5858,2897
5859,1900
5859,2603
5860,2430
5860,2686
5860,2897
5861,2631
5861,3159
5861,3165
5861,3166
5861,3167
5861,2632
5861,3168
5861,3169
5861,3170
5861,2633
5861,3171
5861,3172
5861,3173
5861,2634
5861,3174
5861,3175
5861,3176
5659,2811
5659,2810
5659,2809
5862,2827
5862,1900
5863,2631
5863,3165
5863,3166
5863,3167
5863,2632
5863,3168
5863,2521
5863,2523
5863,3120
5863,3169
5863,3170
5863,2633
5863,3171
5863,3172
5863,3173
5863,2634
5863,3174
5863,3175
5863,3176
5864,3118
5864,3185
5864,3184
5865,2493
5865,3205
5865,2063
5865,2495
5865,3224
5865,2735
5866,3219
5866,3217
5866,3218
5866,3225
5866,3220
5867,2631
5867,3165
5867,3166
5867,3167
5867,2632
5867,3168
5867,2521
5867,2523
5867,3120
5867,3169
5867,3170
5867,2633
5867,3171
5867,3172
5867,3173
5867,2634
5867,3174
5867,3175
5867,3176
5867,2978
5726,2874
5726,2879
5726,3226
5726,3211
5726,2875
5726,2876
5726,2878
5726,2687
5726,1888
5726,3117
5726,2031
5868,2703
5868,3190
5868,3191
5868,2702
5547,2780
5547,1935
5547,3227
5547,2956
5547,2679
5531,1966
5869,2811
5869,2810
5869,2809
5598,3190
5598,2703
5598,3158
5598,3193
5555,2430
5555,2686
5555,2704
5555,2702
5555,2809
5555,2810
5555,2804
5555,3157
5555,3158
5555,3189
5555,3196
5555,3228
5555,3229
5555,3000
5555,2705
5555,2445
5555,2706
5555,3190
5555,2811
5555,2703
5555,3209
5555,2516
5555,2517
5555,2518
5555,2519
5555,3210
5870,2811
5870,2809
5870,2810
5871,2780
5871,1935
5871,2031
5871,3124
5871,3230
5871,1888
5871,2972
5660,2516
5660,2517
5660,2518
5647,2811
5647,3164
5647,2809
5647,3208
5647,3222
5520,2704
5520,2582
5520,2581
5520,2585
5520,2584
5520,2583
5520,2702
5520,2703
5520,3190
5520,3192
5520,2705
5520,3208
5520,3209
5520,2706
5520,3189
5520,3157
5520,2445
5520,3158
5520,3159
5520,3160
5520,2516
5520,2517
5520,2518
5520,2519
5520,3210
5520,3193
5520,3228
5520,3229
5520,2631
5520,3165
5520,3166
5520,3167
5520,2632
5520,3168
5520,3169
5520,3170
5520,2633
5520,3171
5520,3172
5520,3173
5520,2634
5520,3174
5520,3175
5520,3176
5520,2446
5520,2447
5520,3161
5872,3187
5872,2452
5747,2063
5747,3189
5747,2518
5747,2516
5747,3210
5747,2519
5747,2517
5599,3224
5873,3231
5503,2631
5503,3165
5503,3166
5503,3167
5503,2632
5503,3168
5503,3169
5503,3170
5503,2633
5503,3171
5503,3172
5503,3173
5503,2634
5503,3174
5503,3175
5503,3176
5874,2736
5745,2683
5745,2444
5584,2582
5584,2704
5584,2581
5584,2583
5584,2584
5584,2702
5584,2703
5584,3190
5584,3192
5584,2705
5584,3208
5584,3209
5584,2706
5584,3189
5584,3229
5584,3157
5584,2445
5584,3158
5584,3159
5584,3160
5584,2516
5584,2517
5584,2518
5584,2519
5584,3210
5584,2679
5875,1936
5875,2612
5875,3232
5876,2827
5876,3233
5876,1900
5876,3213
5876,3214
5671,3157
5671,2445
5671,3158
5671,3159
5671,2446
5671,3160
5671,2447
5671,3161
5671,3104
5671,2903
5877,3158
5877,3208
5877,3189
5877,2704
5877,2705
5877,2810
5877,3160
5877,2706
5877,3157
5877,2445
5877,2582
5877,2583
5877,2430
5877,2686
5877,2897
5877,3193
5877,2581
5877,2585
5877,2446
5877,2447
5646,3165
5646,2632
5646,3167
5646,3166
5646,3168
5646,2631
5646,3169
5646,3170
5646,2633
5646,3171
5646,3172
5646,3173
5646,2634
5646,3174
5646,3175
5646,3176
5878,2876
5878,2452
5879,2493
5879,3205
5879,3234
5879,3219
5879,3235
5879,3224
5879,2495
5879,2985
5879,2494
5879,3203
5879,3204
5879,3206
5879,3207
5879,2496
5879,2492
5879,3231
5879,3216
5879,3236
5597,3237
5880,2493
5880,2494
5880,3203
5880,3204
5880,3205
5880,3206
5880,3207
5880,2496
5880,1926
5880,2452
5881,2631
5881,3170
5881,2634
5881,2632
5881,3166
5689,2827
5689,1900
5689,1926
5689,2810
5689,3223
5689,2671
5689,3213
5689,3214
5689,2603
5882,2581
5882,2446
5882,2447
5882,3158
5882,3159
5882,3160
5532,3238
5532,2034
5532,2127
5532,2487
5532,2619
5532,2208
5532,1945
5532,2000
5532,2070
5532,2618
5740,2493
5740,2495
5740,3206
5740,2494
5740,3204
5883,2631
5883,3165
5883,3166
5883,2632
5883,3177
5883,3167
5883,3168
5883,3169
5883,3170
5883,2633
5883,3171
5883,3172
5883,3173
5883,2634
5883,3174
5883,3175
5883,3176
5884,2631
5884,3165
5884,3166
5884,3167
5884,2632
5884,3168
5884,3169
5884,3170
5884,2633
5884,3171
5884,3172
5884,3173
5884,2634
5884,3174
5884,3175
5884,3176
5885,2581
5885,2582
5885,2704
5885,2705
5885,2702
5885,2703
5885,3190
5885,3192
5885,3208
5885,3209
5885,2706
5885,3157
5885,2445
5885,3158
5885,3159
5885,3160
5885,2446
5885,2516
5885,2517
5885,2518
5885,2519
5885,3210
5885,2585
5885,2583
5885,2584
5885,3189
5885,3228
5885,3229
5885,2686
5885,2430
5885,2897
5886,2582
5886,2584
5886,2583
5886,2704
5886,3000
5887,2516
5887,2517
5887,3162
5887,2435
5887,2518
5887,2519
5525,2031
5525,1888
5525,3117
5525,3118
5525,3185
5525,3184
5888,2583
5888,2582
5888,2584
5888,3159
5888,2702
5888,3190
5888,3158
5888,2703
5888,3193
5888,2704
5888,2705
5888,3160
5888,2581
5888,2585
5889,3239
5889,3240
5889,2931
5890,2631
5890,3165
5890,3166
5890,3167
5890,2632
5890,3168
5890,2521
5890,2523
5890,3120
5891,2582
5891,2704
5891,2705
5891,2581
5891,2584
5891,2519
5891,2517
5891,2518
5891,2516
5891,2445
5891,3210
5891,3157
5891,3189
5705,1926
5705,3213
5705,2827
5705,2671
5705,3233
5705,2913
5705,3214
5705,3224
5705,2495
5705,2985
5705,2493
5705,2494
5705,3203
5705,3204
5705,3205
5705,3206
5705,3207
5705,2496
5705,3234
5705,2492
5705,3231
5705,3216
5705,3236
5705,2978
5892,2631
5892,3165
5892,3166
5892,2634
5893,3169
5893,3131
5893,3130
5893,3129
5893,2633
5893,3198
5893,2827
5893,1900
5893,2978
5894,2235
5895,3189
5895,2704
5895,2705
5895,2516
5895,2517
5895,2518
5895,2706
5896,3241
