"leukemia, lymphocytic, chronic, b-cell",0.0,0.0,0.19039199,0.082356,0.0,0.0,0.023543684,0.0918694,0.15759832,0.0,0.0,0.0,0.026950892,0.09113392,0.082754135,0.0,0.104383714,0.13554192,0.0,0.07712847,0.0,0.03625486,0.085203,0.0,0.0,0.014493126,0.11897588,0.0,0.0,0.0,0.0,0.090814315,0.0,0.025302475,0.0,0.0,0.0,0.11686703,0.0,0.0,0.0056784945,0.0,0.0,0.0,0.12527063,0.0,0.047323775,0.0,0.003038704,0.0,0.021148788,0.0,0.07826305,0.0,0.0,0.0,0.12260384,0.127062,0.0,0.0,0.080446,0.0,0.0,0.0
colon neoplasms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032380552,0.0,0.0,0.0,0.0022974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013193429,0.0,0.0,0.0,0.0,0.0009839886,0.0,0.0,0.0,0.000255719,0.0,0.00044245593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
breast neoplasms,0.0,0.0,0.04127695,0.12363496,0.0,0.0,0.0,0.0,0.18176688,0.11080967,0.0,0.0,0.0,0.03916748,0.07438727,0.0,0.06444842,0.09841724,0.0,0.0,0.14049989,0.0,0.0,0.0,0.017165901,0.0075900415,0.06961222,0.0,0.0,0.0,0.012311396,0.15102205,0.0,0.0,0.0,0.0,0.0,0.013449319,0.0,0.0,0.0,0.0,0.0,0.0,0.024916219,0.0,0.07427093,0.0030067032,0.06919392,0.0041556973,0.02309853,0.0,0.03374665,0.0,0.0,0.0,0.09711047,0.0,0.0,0.0,0.07241948,0.0,0.0,0.0
leukemia,0.030438526,0.0079407245,0.2125349,0.12733397,0.0,0.0,0.0,0.10227907,0.14481711,0.07420306,0.0,0.013435733,0.0,0.19400044,0.100793935,0.0,0.06312108,0.046179645,0.0,0.14546731,0.0,0.033305913,0.0,0.0,0.0,0.0,0.14224729,0.0,0.0,0.0,0.0,0.18368794,0.0,0.0,0.0,0.0,0.0,0.14138424,0.0,0.0,0.0,0.0,0.0,0.0,0.17008573,0.0,0.10211849,0.0,0.01083854,0.0,0.0015274193,0.0,0.0,0.0,0.0,0.0,0.10914045,0.09475926,0.0,0.014659952,0.17929982,0.0,0.0,0.0
lung neoplasms,0.0,0.0,0.0085322,0.025725681,0.0014541373,0.0,0.0,0.05874625,0.065313205,0.0,0.040906306,0.079579785,0.0,0.030284494,0.049556367,0.03901945,0.0,0.054886706,0.0,0.053467594,0.10035196,0.08577886,0.0,0.0,0.0,0.0,0.0,0.00044098962,0.0,0.036822785,0.0,0.019223858,0.0,0.0,0.0,0.0,0.0,0.10194676,0.0,0.0,0.0,0.023976818,0.04984798,0.0,0.0,0.0,0.038835082,0.0,0.0,0.014395196,0.0,0.0,0.0,0.0,0.0,0.0,0.051207982,0.0,0.0,0.0,0.0,0.011909691,0.0,0.0
colorectal carcinoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032380552,0.0,0.0,0.0,0.0022974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013193429,0.0,0.0,0.0,0.0,0.0009839886,0.0,0.0,0.0,0.000255719,0.0,0.00044245593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"leukemia, promyelocytic, acute",0.057512835,0.0,0.13268742,0.07145527,0.0,0.0,0.0,0.0034099226,0.032789223,0.054981485,0.0,0.048721258,0.0,0.07274969,0.051715285,0.0,0.0,0.02258398,0.0,0.07607695,0.0,0.04504024,0.0039030067,0.0,0.0,0.0,0.08492662,0.0,0.0,0.0,0.0,0.112088785,0.0,0.005030087,0.0,0.0,0.0,0.100098245,0.0,0.0,0.0,0.0,0.0,0.0,0.030304503,0.0,0.05113476,0.0,0.0,0.0,0.02659727,0.0,0.0,0.0149298515,0.0,0.0,0.063039824,0.03523337,0.03660055,0.0139115155,0.06742059,0.0,0.0,0.0
neoplasms [unspecific],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032380552,0.0,0.0,0.0,0.0022974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013193429,0.0,0.0,0.0,0.0,0.0009839886,0.0,0.0,0.0,0.000255719,0.0,0.00044245593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pituitary neoplasms,0.0,0.04145295,0.0,0.0,0.0023504347,0.0,0.15284766,0.04667661,0.14169767,0.10975258,0.0,0.06843329,0.0,0.08223557,0.0,0.0,0.0,0.028009733,0.0,0.0,0.19415504,0.0,0.0,0.0,0.002148642,0.047873482,0.03454846,0.0,0.0,0.0,0.0,0.024976227,0.0,0.0,0.0,0.10432439,0.0,0.0,0.0,0.0,0.0,0.0,0.011766172,0.033974025,0.037487563,0.0,0.16908742,0.0,0.071356535,0.0,0.0,0.0,0.0,0.0,0.0,0.06765053,0.14942636,0.0,0.0,0.0,0.0,0.0,0.002673935,0.0
"carcinoma, hepatocellular",0.0,0.0,0.0,0.055276908,0.0,0.0,0.024104474,0.08363274,0.08586711,0.11693766,0.069354534,0.0018705574,0.0,0.0,0.08780408,0.0,0.061650317,0.025825838,0.0,0.020860922,0.0,0.0,0.0,0.0,0.07138615,0.0,0.06863582,0.0,0.0,0.0,0.0,0.06407193,0.0,0.0,0.0,0.0,0.0,0.032679524,0.029107839,0.0,0.0,0.0,0.0,0.0,0.022165779,0.0,0.094784215,0.0,0.023007847,0.0,0.07351145,0.0,0.0,0.0,0.0,0.0,0.07350167,0.11256396,0.0,0.0,0.056510553,0.0,0.0,0.0
